"","Date","PM10","total","I65","I45.64","I25.44","I1.24","I0.1","IN"
"9658",2004-07-26,14,151.142857142857,103.857142857143,31.5714285714286,9.42857142857143,2.28571428571429,3.28571428571429,6.57142857142857
"9659",2004-08-01,12,151.142857142857,103.857142857143,31.5714285714286,9.42857142857143,2.28571428571429,3.28571428571429,6.57142857142857
"9660",2004-08-13,13,147.142857142857,99.1428571428571,33.7142857142857,8.71428571428571,3.42857142857143,1.85714285714286,5.42857142857143
"9661",2004-08-19,25,138.571428571429,94.5714285714286,30.5714285714286,7.85714285714286,3.14285714285714,2.14285714285714,5.71428571428571
"9662",2004-08-25,11,141.285714285714,97.1428571428571,31.2857142857143,8.42857142857143,2.57142857142857,1.28571428571429,5.85714285714286
"9663",2004-08-31,15,142.571428571429,97.7142857142857,29,11.1428571428571,2.28571428571429,2.14285714285714,7.42857142857143
"9664",2004-09-06,13,153.285714285714,104.285714285714,34,9.85714285714286,3.57142857142857,1.57142857142857,6.14285714285714
"9665",2004-09-12,15,153.285714285714,104.285714285714,34,9.85714285714286,3.57142857142857,1.57142857142857,6.14285714285714
"9666",2004-09-18,10,142.714285714286,97.2857142857143,30.8571428571429,10.2857142857143,1.85714285714286,2.28571428571429,6.71428571428571
"9667",2004-09-24,15,140.142857142857,96.2857142857143,29.4285714285714,9.85714285714286,2.42857142857143,2,6.71428571428571
"9668",2004-09-30,12,134,93.1428571428571,29.4285714285714,7.57142857142857,2.14285714285714,1.42857142857143,7.14285714285714
"9669",2004-10-06,15,193.142857142857,131.857142857143,43,11.4285714285714,3.14285714285714,3.71428571428571,8.85714285714286
"9670",2004-10-12,11,159.857142857143,111.571428571429,34,10.2857142857143,1.42857142857143,2.42857142857143,6.14285714285714
"9671",2004-10-18,14,155.285714285714,108.571428571429,33.1428571428571,8.57142857142857,2.28571428571429,2.71428571428571,6.14285714285714
"9672",2004-10-24,11,155.285714285714,108.571428571429,33.1428571428571,8.57142857142857,2.28571428571429,2.71428571428571,6.14285714285714
"9673",2004-10-30,23,171.857142857143,119.714285714286,36.1428571428571,11,2.57142857142857,2,10
"9674",2004-11-05,5,124.714285714286,87.4285714285714,26.4285714285714,8.28571428571429,1.71428571428571,0.857142857142857,5.14285714285714
"9675",2004-11-11,20,180.142857142857,128.142857142857,36.4285714285714,11.8571428571429,2.28571428571429,1.28571428571429,9
"9676",2004-11-17,30,123.285714285714,85.2857142857143,28.1428571428571,6.57142857142857,1.85714285714286,1.28571428571429,6
"9677",2004-11-23,18,185.428571428571,128.285714285714,40.7142857142857,10.7142857142857,2.71428571428571,2.71428571428571,6.28571428571429
"9678",2004-11-29,7,168.428571428571,117.428571428571,35.2857142857143,9.57142857142857,3,2.71428571428571,6.57142857142857
"9679",2004-12-05,12,168.428571428571,117.428571428571,35.2857142857143,9.57142857142857,3,2.71428571428571,6.57142857142857
"9680",2004-12-11,9,160.142857142857,113,33.1428571428571,9.42857142857143,2.14285714285714,2.42857142857143,7.42857142857143
"9681",2004-12-17,11,137.714285714286,100.857142857143,25.8571428571429,8.57142857142857,1.14285714285714,1.28571428571429,9.85714285714286
"9682",2004-12-23,11,112,80.7142857142857,21.4285714285714,7.28571428571429,1.28571428571429,1.28571428571429,6
"9684",2004-01-04,17,143.714285714286,101.714285714286,28.4285714285714,9,2.42857142857143,1.85714285714286,8.42857142857143
"9685",2004-01-10,11,141,101.857142857143,26.7142857142857,9.57142857142857,1.42857142857143,1.28571428571429,7.85714285714286
"9686",2004-01-16,12,115.857142857143,80.1428571428571,25.5714285714286,7.28571428571429,1.14285714285714,1.28571428571429,6
